X;Y;LOKALNYID;NAZWA
19.9220300691651;53.1807397858665;2BE4ADEA-5C0F-A5A5-E053-CA2BA8C01F12;Adamowo
19.8813917020906;53.3186076850318;2BE4ADEA-5CDA-A5A5-E053-CA2BA8C01F12;Wąpielsk Kolonia
19.7868145353569;53.2198175676551;2BE4ADEA-5C93-A5A5-E053-CA2BA8C01F12;Borówno kolonia
19.7963797617344;53.2331203284715;2BE4ADEA-5C94-A5A5-E053-CA2BA8C01F12;Borówno kolonia
20.3692591277859;53.1822914541915;2BE4ADEA-5C95-A5A5-E053-CA2BA8C01F12;Dźwierznia
19.9065661304145;53.3481143100446;2BE4ADEA-5C96-A5A5-E053-CA2BA8C01F12;Kopaniarze
20.3338178568597;53.1788124832726;2BE4ADEA-5C97-A5A5-E053-CA2BA8C01F12;Sochy
19.8018498080851;53.2394936170283;2BE4ADEA-5C98-A5A5-E053-CA2BA8C01F12;Jamielnik II
19.8057828132657;53.2433053371856;2BE4ADEA-5C99-A5A5-E053-CA2BA8C01F12;Jamielnik
19.8570858326132;53.2610604360001;2BE4ADEA-5C9D-A5A5-E053-CA2BA8C01F12;Cibórz
19.9524310476368;53.3570912609088;2BE4ADEA-5C9A-A5A5-E053-CA2BA8C01F12;Tuczki skrzyżowanie
19.786975058699;53.3168324048348;2BE4ADEA-5C9B-A5A5-E053-CA2BA8C01F12;Chełsty
20.1054629108985;53.2337750171362;2BE4ADEA-5C9C-A5A5-E053-CA2BA8C01F12;Wysoka
20.2928321712848;53.1647678171868;2BE4ADEA-5C9E-A5A5-E053-CA2BA8C01F12;ulica Jagiellońska
19.8224493176693;53.347389895661;2BE4ADEA-5C9F-A5A5-E053-CA2BA8C01F12;Kiełpiny
20.3045846057644;53.222219302489;2BE4ADEA-5CA0-A5A5-E053-CA2BA8C01F12;Chorab
20.1445139885461;53.2742191114477;2BE4ADEA-5CF7-A5A5-E053-CA2BA8C01F12;Burkat
20.2472220931871;53.2102818576079;2BE4ADEA-5CDB-A5A5-E053-CA2BA8C01F12;Gajówki
20.2422083835553;53.2075672670204;2BE4ADEA-5CDC-A5A5-E053-CA2BA8C01F12;Gajówki
20.2717131998088;53.2129668430064;2BE4ADEA-5CDD-A5A5-E053-CA2BA8C01F12;Brodowo
20.0113109013205;53.2712860442626;2BE4ADEA-5CDE-A5A5-E053-CA2BA8C01F12;Płośnica
20.0636680810072;53.2467032223964;2BE4ADEA-5CDF-A5A5-E053-CA2BA8C01F12;Prioma
20.0611109642039;53.2462125575374;2BE4ADEA-5CE0-A5A5-E053-CA2BA8C01F12;Prioma
20.1650699867403;53.2478473422524;2BE4ADEA-5CE1-A5A5-E053-CA2BA8C01F12;Grunwaldzka
20.0531631791232;53.2494391151918;2BE4ADEA-5CE2-A5A5-E053-CA2BA8C01F12;Prioma
20.2043310499;53.2417966685894;2BE4ADEA-5CE3-A5A5-E053-CA2BA8C01F12;Leśna
20.0140144436889;53.2650828889505;2BE4ADEA-5CE4-A5A5-E053-CA2BA8C01F12;Płośnica
20.12314378666;53.4158451143398;2BE4ADEA-5CE5-A5A5-E053-CA2BA8C01F12;Jankowice
20.0236023185512;53.2451148270946;2BE4ADEA-5CE6-A5A5-E053-CA2BA8C01F12;Gródki
20.0266846896779;53.2340757847624;2BE4ADEA-5CE7-A5A5-E053-CA2BA8C01F12;Gródki
20.0410913159834;53.2347022079355;2BE4ADEA-5CE8-A5A5-E053-CA2BA8C01F12;szkolny
19.8239638760464;53.2601823405702;2BE4ADEA-5CE9-A5A5-E053-CA2BA8C01F12;Lidzbark Nowy Rynek
